code,name,entry_date,exit_date,entry_price,exit_price,stop_line,hold_days,ret_pct,exit_reason
601006,大秦铁路,2023-12-07,2023-12-08,6.331,6.383,6.081,1,0.83,R3
601006,大秦铁路,2023-12-22,2024-01-04,6.296,6.427,6.105,8,2.07,R3
601006,大秦铁路,2024-01-15,2024-02-19,6.427,6.61,6.131,19,2.85,R4
601006,大秦铁路,2024-03-15,2024-04-08,6.383,6.496,6.199,14,1.77,R3
601006,大秦铁路,2024-04-25,2024-04-29,6.549,6.122,6.23,2,-6.52,R1
601006,大秦铁路,2024-07-29,2024-07-30,6.448,6.484,6.195,1,0.57,R3
601006,大秦铁路,2024-08-01,2024-08-27,6.494,6.162,6.195,18,-5.1,R1
601006,大秦铁路,2024-11-13,2024-12-03,6.329,6.47,5.993,14,2.22,R3
601006,大秦铁路,2024-12-23,2025-01-09,6.433,6.011,6.125,12,-6.56,R1
601006,大秦铁路,2025-05-22,2025-06-19,6.283,6.254,6.086,19,-0.45,R4
601006,大秦铁路,2025-06-23,2025-07-18,6.273,6.149,6.061,19,-1.98,R4
601009,南京银行,2024-10-31,2024-11-26,9.297,9.964,8.819,18,7.17,R3
601009,南京银行,2025-03-27,2025-04-03,9.729,9.861,9.48,5,1.35,R3
601009,南京银行,2025-04-24,2025-05-22,9.823,10.227,9.511,17,4.11,R3
601009,南京银行,2025-08-28,2025-09-17,10.772,10.209,10.244,14,-5.23,R1
601009,南京银行,2025-11-19,2025-11-21,10.992,11.217,10.654,2,2.05,R3
601009,南京银行,2025-12-17,2026-01-09,11.139,10.629,10.723,15,-4.58,R1
601009,南京银行,2026-02-27,2026-03-17,11.041,11.316,10.569,12,2.49,R3
601009,南京银行,2026-03-26,2026-04-21,11.041,11.316,10.65,17,2.49,R3
601009,南京银行,2026-06-08,2026-06-10,11.149,11.433,10.662,2,2.55,R3
601018,宁波港,2025-03-21,2025-04-07,3.489,3.235,3.383,10,-7.28,R1
601018,宁波港,2025-04-09,2025-04-15,3.536,3.385,3.397,4,-4.26,R1
601018,宁波港,2025-05-29,2025-06-16,3.531,3.512,3.39,11,-0.55,R1
601018,宁波港,2025-08-07,2025-09-03,3.57,3.502,3.406,19,-1.9,R4
601018,宁波港,2025-09-09,2025-09-16,3.502,3.589,3.392,5,2.49,R3
601018,宁波港,2025-10-09,2025-11-05,3.56,3.686,3.447,19,3.52,R4
601018,宁波港,2025-11-28,2025-12-25,3.657,3.598,3.504,19,-1.6,R4
601018,宁波港,2026-01-20,2026-01-26,3.598,3.686,3.447,4,2.44,R3
601018,宁波港,2026-04-28,2026-05-15,3.754,3.569,3.574,10,-4.94,R1
601021,春秋航空,2023-04-27,2023-05-08,58.616,56.339,56.811,4,-3.88,R1
601021,春秋航空,2023-05-26,2023-06-01,54.362,52.307,52.449,4,-3.78,R1
601021,春秋航空,2023-07-03,2023-07-07,58.847,60.816,56.641,4,3.34,R3
601021,春秋航空,2023-07-24,2023-08-04,59.484,56.098,56.517,9,-5.69,R1
601021,春秋航空,2023-08-10,2023-08-21,59.233,55.481,56.291,7,-6.34,R1
601021,春秋航空,2025-01-08,2025-01-22,54.758,51.837,51.987,10,-5.33,R1
601058,赛轮轮胎,2023-11-23,2023-11-30,10.85,9.998,10.505,5,-7.86,R1
601058,赛轮轮胎,2024-01-09,2024-01-12,10.982,11.356,10.606,3,3.41,R3
601058,赛轮轮胎,2025-03-27,2025-04-03,14.181,12.487,13.703,5,-11.95,R1
601059,信达证券,2026-03-06,2026-03-23,17.48,16.37,16.568,11,-6.35,R1
601061,中信金属,2026-05-06,2026-05-07,14.118,14.475,13.659,1,2.53,R3
601066,中信建投,2023-03-17,2023-04-14,24.881,25.305,23.64,19,1.7,R4
601066,中信建投,2023-04-28,2023-05-08,24.343,25.844,23.645,3,6.17,R3
601066,中信建投,2023-12-08,2023-12-13,24.743,23.634,23.86,3,-4.48,R1
601066,中信建投,2025-01-21,2025-02-25,23.937,24.362,23.112,19,1.78,R4
601066,中信建投,2025-02-26,2025-03-13,25.083,23.966,24.012,11,-4.45,R1
601066,中信建投,2025-05-06,2025-05-22,23.156,23.136,22.279,12,-0.09,R1
601066,中信建投,2025-06-11,2025-07-08,23.373,23.897,22.443,19,2.24,R4
601066,中信建投,2025-11-10,2025-11-25,25.786,24.593,24.611,11,-4.63,R1
601066,中信建投,2026-01-05,2026-01-06,26.78,27.248,25.375,1,1.74,R3
601077,渝农商行,2023-06-27,2023-07-24,3.067,3.205,2.91,19,4.51,R4
601077,渝农商行,2024-09-20,2024-09-25,4.391,4.7,4.274,3,7.02,R3
601077,渝农商行,2025-11-27,2025-12-17,6.238,5.943,5.948,14,-4.73,R1
601077,渝农商行,2026-05-22,2026-06-15,6.709,6.65,6.37,16,-0.88,R1
601088,中国神华,2023-01-03,2023-02-06,22.011,22.097,21.355,19,0.39,R4
601088,中国神华,2023-03-07,2023-03-10,22.687,22.097,22.102,3,-2.6,R1
601088,中国神华,2023-03-13,2023-03-16,22.804,22.034,22.162,3,-3.38,R1
601088,中国神华,2023-06-27,2023-06-30,23.559,24.164,22.464,3,2.57,R3
601088,中国神华,2023-08-22,2023-09-04,23.557,25.32,22.693,9,7.49,R3
601088,中国神华,2024-08-23,2024-08-27,36.298,37.577,34.67,2,3.53,R3
601088,中国神华,2024-11-01,2024-11-11,37.01,35.487,35.694,6,-4.11,R1
601088,中国神华,2025-01-16,2025-01-21,35.775,34.432,34.541,3,-3.75,R1
601088,中国神华,2025-05-21,2025-06-18,36.136,35.343,34.35,19,-2.19,R4
601088,中国神华,2025-09-02,2025-09-29,36.391,36.572,34.843,19,0.5,R4
601088,中国神华,2025-12-17,2026-01-09,39.02,41.41,37.02,15,6.13,R3
601098,中南传媒,2023-08-22,2023-08-24,10.159,10.541,9.87,2,3.76,R3
601098,中南传媒,2024-07-25,2024-08-01,10.942,10.614,10.642,5,-3.0,R1
601098,中南传媒,2025-07-22,2025-08-18,12.567,12.415,11.902,19,-1.21,R4
601100,恒立液压,2023-03-29,2023-04-19,61.297,67.197,58.579,14,9.62,R3
601100,恒立液压,2023-06-30,2023-07-19,62.214,66.421,59.581,13,6.76,R3
601100,恒立液压,2023-09-01,2023-09-14,61.972,61.44,59.372,9,-0.86,R1
601100,恒立液压,2023-09-18,2023-10-10,62.378,57.349,59.488,10,-8.06,R1
601100,恒立液压,2025-01-09,2025-01-16,50.883,58.548,49.469,5,15.07,R3
601100,恒立液压,2026-07-15,2026-07-17,110.58,103.51,106.724,2,-6.39,R1
601108,财通证券,2023-05-30,2023-06-26,7.022,6.718,6.804,17,-4.32,R1
601108,财通证券,2023-12-01,2023-12-22,7.744,7.276,7.354,15,-6.04,R1
601108,财通证券,2025-12-05,2025-12-08,8.216,8.423,7.944,1,2.52,R3
601111,中国国航,2023-01-18,2023-02-03,10.64,10.03,10.113,7,-5.73,R1
601111,中国国航,2023-02-08,2023-02-13,10.23,10.87,9.835,3,6.26,R3
601111,中国国航,2023-03-29,2023-04-04,10.41,11.05,9.961,4,6.15,R3
601111,中国国航,2025-01-09,2025-02-05,7.58,7.11,7.23,13,-6.2,R1
601111,中国国航,2025-05-12,2025-05-21,7.53,7.91,7.188,7,5.05,R3
601117,中国化学,2025-01-24,2025-02-20,7.165,6.875,6.937,13,-4.04,R1
601138,工业富联,2024-11-20,2024-11-22,23.411,22.279,22.315,2,-4.83,R1
601155,新城控股,2025-05-19,2025-05-27,12.98,12.36,12.402,6,-4.78,R1
601158,重庆水务,2024-03-06,2024-04-01,5.071,5.254,4.881,18,3.6,R3
601166,兴业银行,2023-09-11,2023-10-16,13.759,13.751,13.135,19,-0.06,R4
601166,兴业银行,2024-04-10,2024-04-29,13.343,14.209,12.763,13,6.49,R3
601166,兴业银行,2024-08-08,2024-08-19,14.848,15.309,14.078,7,3.1,R3
601166,兴业银行,2024-09-06,2024-09-24,14.803,15.516,14.265,10,4.82,R3
601166,兴业银行,2025-09-23,2025-10-09,19.293,18.593,18.698,6,-3.63,R1
601166,兴业银行,2025-11-27,2025-12-24,20.219,19.879,19.168,19,-1.68,R4
601166,兴业银行,2025-12-26,2025-12-29,19.983,20.248,19.431,1,1.32,R3
601166,兴业银行,2026-01-06,2026-01-14,20.285,19.387,19.493,6,-4.43,R1
601168,西部矿业,2023-12-20,2023-12-22,11.617,12.064,11.023,2,3.85,R3
601169,北京银行,2023-01-13,2023-02-16,3.376,3.376,3.237,19,0.0,R4
601169,北京银行,2023-02-28,2023-03-01,3.439,3.455,3.259,1,0.46,R3
601169,北京银行,2023-06-28,2023-07-11,3.654,3.83,3.489,9,4.81,R3
601169,北京银行,2023-09-01,2023-09-28,3.855,3.94,3.66,19,2.21,R4
601169,北京银行,2023-10-12,2023-11-08,3.949,3.813,3.739,19,-3.45,R4
601169,北京银行,2023-11-30,2023-12-04,3.855,3.906,3.756,2,1.32,R3
601169,北京银行,2023-12-08,2023-12-21,3.864,3.745,3.757,9,-3.08,R1
601169,北京银行,2023-12-26,2024-01-03,3.77,3.898,3.62,5,3.39,R3
601169,北京银行,2024-01-12,2024-01-15,3.983,4.017,3.779,1,0.85,R3
601169,北京银行,2024-08-01,2024-08-16,4.837,4.981,4.655,11,2.98,R3
601169,北京银行,2024-09-19,2024-09-24,4.45,4.801,4.329,3,7.89,R3
601169,北京银行,2024-11-15,2024-12-09,5.035,5.287,4.82,16,5.01,R3
601169,北京银行,2025-03-13,2025-03-19,5.377,5.57,5.098,4,3.59,R3
601169,北京银行,2025-08-21,2025-08-27,5.945,5.747,5.755,4,-3.34,R1
601179,中国西电,2023-06-12,2023-06-26,5.082,5.014,4.844,8,-1.33,R1
601186,中国铁建,2023-01-16,2023-02-17,7.006,7.06,6.714,19,0.77,R4
601186,中国铁建,2023-09-11,2023-10-10,8.22,7.47,7.862,15,-9.12,R1
601186,中国铁建,2025-01-14,2025-02-18,8.244,8.109,7.872,19,-1.64,R4
601186,中国铁建,2025-08-21,2025-08-25,8.18,8.32,7.938,2,1.71,R3
601198,东兴证券,2023-07-25,2023-07-28,8.203,8.647,7.834,3,5.41,R3
601198,东兴证券,2023-09-22,2023-09-26,8.123,7.909,7.914,2,-2.63,R1
601198,东兴证券,2025-05-29,2025-06-09,10.159,10.721,9.658,6,5.53,R3
601211,国泰海通,2023-05-29,2023-06-27,13.063,12.742,12.517,19,-2.46,R4
601211,国泰海通,2023-06-30,2023-07-25,12.946,13.871,12.454,17,7.15,R3
601211,国泰海通,2023-09-04,2023-10-09,13.649,13.408,13.103,19,-1.76,R4
601211,国泰海通,2023-10-16,2023-11-06,13.399,14.149,12.693,15,5.59,R3
601211,国泰海通,2023-11-30,2023-12-27,13.973,13.584,13.339,19,-2.78,R4
601211,国泰海通,2024-01-15,2024-02-02,13.436,13.27,13.068,14,-1.24,R1
601211,国泰海通,2024-02-06,2024-03-12,13.612,13.88,13.129,19,1.97,R4
601211,国泰海通,2024-03-18,2024-03-25,13.88,13.288,13.371,5,-4.27,R1
601211,国泰海通,2025-02-21,2025-03-20,17.149,16.899,16.312,19,-1.45,R4
601211,国泰海通,2025-06-03,2025-06-05,17.139,17.686,16.646,2,3.19,R3
601211,国泰海通,2025-09-24,2025-10-29,18.233,19.055,17.718,19,4.51,R3
601211,国泰海通,2025-12-05,2025-12-08,19.349,19.986,18.508,1,3.29,R3
601212,白银有色,2024-07-05,2024-07-18,2.85,2.82,2.765,9,-1.05,R1
601216,君正集团,2023-06-02,2023-07-03,3.472,3.438,3.36,19,-0.95,R4
601216,君正集团,2025-05-14,2025-05-27,5.022,4.753,4.797,9,-5.35,R1
601216,君正集团,2025-07-18,2025-08-14,5.026,4.971,4.852,19,-1.1,R4
601225,陕西煤业,2023-02-14,2023-02-23,14.151,14.897,13.698,7,5.27,R3
601225,陕西煤业,2023-03-13,2023-04-10,14.837,14.679,14.048,19,-1.07,R1
601225,陕西煤业,2023-04-17,2023-05-08,15.116,15.742,14.368,12,4.14,R3
601225,陕西煤业,2023-05-15,2023-05-24,15.448,14.543,14.629,7,-5.86,R1
601225,陕西煤业,2024-09-13,2024-09-23,19.941,21.446,19.301,4,7.54,R3
601225,陕西煤业,2024-11-01,2024-11-11,22.637,21.135,21.459,6,-6.63,R1
601225,陕西煤业,2024-11-15,2024-12-04,21.162,22.412,20.29,13,5.91,R3
601225,陕西煤业,2024-12-16,2024-12-20,22.421,21.261,21.355,4,-5.17,R1
601225,陕西煤业,2025-09-23,2025-09-30,19.751,19.158,19.192,5,-3.0,R1
601225,陕西煤业,2026-01-20,2026-02-02,21.246,20.049,20.355,9,-5.64,R1
601225,陕西煤业,2026-05-15,2026-05-29,22.855,24.656,22.093,10,7.88,R3
601225,陕西煤业,2026-07-13,2026-07-14,23.95,24.55,22.718,1,2.51,R3
601228,广州港,2025-03-25,2025-04-07,3.209,2.965,3.114,8,-7.62,R1
601229,上海银行,2023-12-01,2023-12-27,5.01,5.043,4.778,18,0.67,R3
601229,上海银行,2024-09-06,2024-09-11,6.359,6.135,6.15,3,-3.52,R1
601229,上海银行,2025-08-01,2025-08-26,9.717,9.254,9.338,17,-4.77,R1
601229,上海银行,2025-09-11,2025-09-25,8.913,8.468,8.476,10,-4.99,R1
601229,上海银行,2025-11-27,2025-12-18,9.774,9.92,9.365,15,1.5,R3
601229,上海银行,2025-12-25,2026-01-23,9.725,9.129,9.292,19,-6.12,R1
601229,上海银行,2026-03-03,2026-03-17,9.627,9.813,9.157,10,1.93,R3
601229,上海银行,2026-04-23,2026-04-29,9.637,9.315,9.35,4,-3.34,R1
601231,环旭电子,2024-08-08,2024-08-22,14.301,15.196,13.871,10,6.25,R3
601236,红塔证券,2023-11-13,2023-12-06,7.61,7.241,7.289,17,-4.84,R1
601236,红塔证券,2025-02-06,2025-03-05,7.711,7.558,7.391,19,-1.99,R4
601236,红塔证券,2025-11-06,2025-11-21,8.61,8.278,8.331,11,-3.86,R1
601236,红塔证券,2025-12-05,2026-01-05,8.327,8.141,7.95,19,-2.23,R4
601238,广汽集团,2025-01-24,2025-02-06,8.577,9.026,8.13,3,5.23,R3
601238,广汽集团,2025-03-06,2025-03-25,8.737,8.388,8.393,13,-4.0,R1
601288,农业银行,2023-01-12,2023-02-15,2.403,2.394,2.281,19,-0.34,R4
601288,农业银行,2023-02-17,2023-03-03,2.403,2.444,2.292,10,1.71,R3
601288,农业银行,2023-12-12,2024-01-04,3.171,3.303,3.008,16,4.14,R3
601288,农业银行,2024-09-12,2024-09-24,4.14,4.435,3.948,6,7.14,R3
601288,农业银行,2024-11-15,2024-12-05,4.343,4.546,4.136,14,4.68,R3
601288,农业银行,2026-03-02,2026-03-23,6.356,6.346,6.133,15,-0.15,R1
601288,农业银行,2026-03-31,2026-04-02,6.572,6.787,6.269,2,3.28,R3
601288,农业银行,2026-04-13,2026-04-16,6.513,6.866,6.322,3,5.42,R3
601288,农业银行,2026-05-08,2026-05-26,6.768,6.42,6.44,12,-5.14,R1
601298,青岛港,2024-09-18,2024-09-19,8.265,7.735,7.845,1,-6.42,R1
601298,青岛港,2024-09-24,2024-09-30,8.161,8.72,7.886,4,6.85,R3
601298,青岛港,2024-10-14,2024-10-15,8.389,7.971,7.989,1,-4.97,R1
601298,青岛港,2025-07-14,2025-08-08,8.631,8.612,8.306,19,-0.22,R4
601298,青岛港,2025-09-23,2025-10-23,8.481,8.677,8.173,16,2.32,R3
601298,青岛港,2025-11-04,2025-11-18,8.559,8.539,8.286,10,-0.23,R1
601298,青岛港,2025-12-12,2026-01-12,8.51,8.37,8.257,19,-1.65,R4
601318,中国平安,2023-04-03,2023-04-17,38.151,39.654,37.026,9,3.94,R3
601318,中国平安,2023-06-15,2023-06-26,41.682,39.539,39.545,5,-5.14,R1
601318,中国平安,2023-10-25,2023-11-09,39.975,38.016,38.958,11,-4.9,R1
601318,中国平安,2025-01-23,2025-02-27,46.601,47.757,45.236,19,2.48,R4
601318,中国平安,2025-09-24,2025-10-16,52.631,55.23,50.764,10,4.94,R3
601318,中国平安,2026-04-20,2026-05-07,56.64,58.092,54.927,10,2.56,R3
601319,中国人保,2023-02-09,2023-03-02,4.672,4.865,4.537,15,4.12,R3
601319,中国人保,2023-03-15,2023-04-12,4.828,4.846,4.6,19,0.38,R4
601319,中国人保,2023-08-25,2023-09-05,5.564,5.545,5.291,7,-0.34,R1
601319,中国人保,2023-09-11,2023-10-11,5.611,5.338,5.361,16,-4.87,R1
601319,中国人保,2023-10-26,2023-10-30,5.215,5.027,5.052,2,-3.61,R1
601319,中国人保,2025-01-15,2025-01-24,6.589,6.999,6.333,7,6.23,R3
601319,中国人保,2025-02-14,2025-02-28,6.853,6.452,6.533,10,-5.85,R1
601319,中国人保,2025-05-06,2025-05-09,7.097,7.283,6.728,3,2.62,R3
601319,中国人保,2025-10-14,2025-10-16,8.103,8.48,7.871,2,4.65,R3
601319,中国人保,2025-11-25,2025-12-18,8.569,9.18,8.128,17,7.13,R3
601328,交通银行,2023-09-11,2023-09-19,4.779,4.926,4.535,6,3.07,R3
601328,交通银行,2023-12-04,2023-12-29,5.004,4.952,4.748,19,-1.03,R4
601328,交通银行,2024-01-02,2024-01-04,4.986,5.09,4.794,2,2.08,R3
601328,交通银行,2024-01-15,2024-01-26,5.03,5.15,4.817,9,2.4,R3
601328,交通银行,2024-11-01,2024-11-28,6.541,6.732,6.314,19,2.91,R4
601328,交通银行,2024-12-04,2024-12-24,6.668,7.003,6.402,14,5.03,R3
601328,交通银行,2025-01-08,2025-02-12,6.813,6.742,6.489,19,-1.05,R4
601328,交通银行,2025-02-27,2025-03-26,6.742,6.909,6.458,19,2.48,R4
601328,交通银行,2025-04-11,2025-04-16,6.844,7.215,6.542,3,5.43,R3
601328,交通银行,2025-07-31,2025-08-27,7.293,7.093,6.994,19,-2.75,R4
601328,交通银行,2025-11-10,2025-11-12,7.026,7.103,6.799,2,1.09,R3
601328,交通银行,2025-12-18,2026-01-14,7.112,6.861,6.863,17,-3.53,R1
601336,新华保险,2025-05-29,2025-06-04,48.528,50.41,46.149,3,3.88,R3
601377,兴业证券,2023-05-30,2023-06-26,5.809,5.546,5.571,17,-4.52,R1
601377,兴业证券,2023-09-08,2023-10-13,6.105,6.133,5.923,19,0.47,R4
601377,兴业证券,2023-10-17,2023-11-01,6.172,5.923,5.957,11,-4.02,R1
601377,兴业证券,2023-11-03,2023-11-27,5.952,5.923,5.784,16,-0.48,R1
601377,兴业证券,2025-01-14,2025-02-18,5.794,5.902,5.629,19,1.86,R4
601377,兴业证券,2025-04-25,2025-05-27,5.735,5.598,5.471,19,-2.39,R4
601390,中国中铁,2023-09-27,2023-10-10,6.266,5.749,5.942,3,-8.25,R1
601398,工商银行,2023-08-22,2023-09-18,4.044,4.062,3.832,19,0.43,R4
601398,工商银行,2023-10-10,2023-10-12,4.097,4.237,3.929,2,3.42,R3
601398,工商银行,2023-11-01,2023-11-28,4.175,4.193,3.971,19,0.42,R4
601398,工商银行,2023-11-30,2023-12-27,4.21,4.228,3.988,19,0.42,R4
601398,工商银行,2024-01-03,2024-01-04,4.237,4.28,4.021,1,1.03,R3
601398,工商银行,2024-01-15,2024-01-24,4.254,4.35,4.038,7,2.26,R3
601398,工商银行,2024-09-13,2024-09-24,5.123,5.528,4.946,5,7.91,R3
601398,工商银行,2025-09-23,2025-10-22,7.105,7.45,6.822,15,4.86,R3
601398,工商银行,2026-01-12,2026-01-21,7.564,7.183,7.269,7,-5.04,R1
601398,工商银行,2026-01-29,2026-02-25,7.095,6.89,6.898,13,-2.89,R1
601398,工商银行,2026-03-26,2026-03-31,7.251,7.466,6.983,3,2.96,R3
601398,工商银行,2026-04-13,2026-05-06,7.203,7.193,7.019,14,-0.14,R1
601398,工商银行,2026-05-08,2026-05-28,7.29,7.04,7.07,14,-3.44,R1
601398,工商银行,2026-06-05,2026-06-09,7.34,7.54,7.11,2,2.72,R3
601398,工商银行,2026-06-23,2026-06-30,7.38,7.07,7.092,5,-4.2,R1
601399,国机重装,2025-03-14,2025-03-21,2.94,3.07,2.83,5,4.42,R3
601512,中新集团,2026-04-21,2026-04-22,9.133,10.048,8.779,1,10.02,R3
601555,东吴证券,2023-12-07,2023-12-25,7.032,6.636,6.679,12,-5.63,R1
601555,东吴证券,2025-05-29,2025-06-04,7.612,7.851,7.339,3,3.14,R3
601577,长沙银行,2024-02-29,2024-03-27,6.795,6.847,6.461,19,0.77,R4
601577,长沙银行,2025-04-11,2025-05-13,8.236,8.767,7.797,19,6.44,R3
601577,长沙银行,2025-09-24,2025-10-15,8.699,9.12,8.271,9,4.85,R3
601577,长沙银行,2025-10-31,2025-11-03,9.335,9.491,9.045,1,1.67,R3
601577,长沙银行,2025-11-20,2025-12-17,9.588,9.325,9.15,19,-2.75,R4
601577,长沙银行,2026-01-20,2026-01-29,9.13,9.481,8.757,7,3.85,R3
601577,长沙银行,2026-03-10,2026-03-16,9.306,9.735,9.068,4,4.61,R3
601577,长沙银行,2026-03-25,2026-04-13,9.471,9.091,9.116,12,-4.02,R1
601598,中国外运,2026-04-10,2026-05-12,6.101,5.945,5.782,19,-2.55,R4
601600,中国铝业,2023-06-08,2023-06-16,5.27,5.506,4.999,6,4.46,R3
601601,中国太保,2023-07-12,2023-07-13,24.803,25.795,23.809,1,4.0,R3
601601,中国太保,2023-08-28,2023-09-04,25.335,27.4,24.471,5,8.15,R3
601601,中国太保,2025-03-13,2025-03-14,28.642,30.849,27.342,1,7.71,R3
601601,中国太保,2025-09-24,2025-10-15,33.635,35.532,31.85,9,5.64,R3
601601,中国太保,2026-04-08,2026-04-09,38.421,36.871,37.23,1,-4.04,R1
601607,上海医药,2023-02-13,2023-02-21,17.03,17.483,16.18,6,2.66,R3
601607,上海医药,2023-06-27,2023-06-30,19.116,20.332,18.19,3,6.36,R3
601607,上海医药,2023-07-17,2023-08-02,19.18,18.375,18.522,12,-4.2,R1
601607,上海医药,2023-08-28,2023-08-30,17.833,16.506,17.379,2,-7.44,R1
601607,上海医药,2025-03-27,2025-03-31,18.608,17.774,17.986,2,-4.48,R1
601607,上海医药,2025-08-05,2025-08-25,18.708,18.952,18.195,14,1.3,R3
601618,中国中冶,2023-09-19,2023-10-10,3.527,3.23,3.344,9,-8.42,R1
601628,中国人寿,2023-03-17,2023-04-14,32.201,31.556,30.713,19,-2.01,R4
601628,中国人寿,2023-07-03,2023-07-06,33.905,32.969,33.057,3,-2.76,R1
601628,中国人寿,2023-07-14,2023-07-20,32.274,30.375,30.583,4,-5.88,R1
601628,中国人寿,2023-07-25,2023-07-28,31.808,34.609,30.676,3,8.81,R3
601628,中国人寿,2023-08-15,2023-08-21,34.628,32.805,33.014,4,-5.26,R1
601628,中国人寿,2023-09-18,2023-10-10,34.135,33.907,33.262,10,-0.67,R1
601628,中国人寿,2023-10-11,2023-10-19,34.439,34.182,33.559,6,-0.74,R1
601628,中国人寿,2025-02-07,2025-03-03,39.173,37.142,37.199,16,-5.18,R1
601628,中国人寿,2025-05-06,2025-05-07,35.585,36.33,34.518,1,2.09,R3
601628,中国人寿,2026-03-06,2026-03-23,41.984,38.768,39.745,11,-7.66,R1
601633,长城汽车,2024-06-17,2024-07-03,24.295,23.338,23.648,12,-3.94,R1
601633,长城汽车,2025-01-09,2025-01-22,23.96,23.683,23.176,9,-1.16,R1
601633,长城汽车,2025-02-06,2025-02-13,24.008,23.855,23.259,5,-0.64,R1
601633,长城汽车,2025-02-14,2025-02-20,24.716,23.922,24.043,4,-3.21,R1
601633,长城汽车,2025-02-27,2025-03-12,24.64,25.607,23.484,9,3.92,R3
601633,长城汽车,2025-03-27,2025-04-01,25.54,24.602,24.694,3,-3.67,R1
601633,长城汽车,2025-09-30,2025-10-14,24.036,22.902,23.288,4,-4.72,R1
601658,邮储银行,2023-07-03,2023-07-25,4.093,4.302,3.98,16,5.11,R3
601658,邮储银行,2023-08-15,2023-09-11,4.293,4.232,4.068,19,-1.41,R4
601658,邮储银行,2023-09-13,2023-09-19,4.25,4.388,4.129,4,3.27,R3
601658,邮储银行,2023-10-12,2023-10-17,4.388,4.466,4.187,3,1.78,R3
601658,邮储银行,2023-11-02,2023-11-13,4.05,3.929,3.934,7,-3.0,R1
601658,邮储银行,2024-02-05,2024-02-06,4.128,4.215,3.941,1,2.1,R3
601658,邮储银行,2024-02-19,2024-02-23,4.163,4.328,3.992,4,3.96,R3
601658,邮储银行,2024-03-01,2024-03-28,4.198,4.128,4.008,19,-1.65,R4
601658,邮储银行,2024-08-13,2024-08-16,4.394,4.531,4.174,3,3.12,R3
601658,邮储银行,2025-02-11,2025-02-18,4.947,5.144,4.683,5,3.98,R3
601658,邮储银行,2025-02-27,2025-03-26,4.985,5.022,4.733,19,0.75,R4
601658,邮储银行,2025-04-11,2025-04-18,4.788,5.004,4.541,5,4.51,R3
601658,邮储银行,2025-04-22,2025-05-14,4.966,5.137,4.829,13,3.45,R3
601658,邮储银行,2025-05-21,2025-06-18,5.118,5.281,4.859,19,3.18,R3
601658,邮储银行,2025-10-14,2025-10-23,5.463,5.751,5.302,7,5.26,R3
601658,邮储银行,2025-11-04,2025-12-01,5.674,5.463,5.378,19,-3.72,R4
601665,齐鲁银行,2024-08-15,2024-08-19,4.197,4.371,4.018,2,4.15,R3
601668,中国建筑,2023-02-09,2023-02-21,4.464,4.735,4.232,8,6.07,R3
601668,中国建筑,2023-07-05,2023-07-21,4.925,4.71,4.766,12,-4.35,R1
601668,中国建筑,2023-08-16,2023-08-24,5.087,4.779,4.887,6,-6.06,R1
601668,中国建筑,2023-09-13,2023-10-10,4.865,4.471,4.614,13,-8.1,R1
601668,中国建筑,2025-01-24,2025-02-28,5.037,4.937,4.777,19,-1.97,R4
601668,中国建筑,2025-05-20,2025-06-17,5.19,5.181,4.955,19,-0.17,R4
601668,中国建筑,2025-08-20,2025-09-05,5.204,5.176,4.993,12,-0.54,R1
601668,中国建筑,2025-09-09,2025-09-17,5.214,5.346,5.034,6,2.53,R3
601668,中国建筑,2025-09-24,2025-10-23,5.214,5.393,5.067,15,3.44,R3
601688,华泰证券,2023-12-07,2023-12-20,13.361,12.856,12.889,9,-3.78,R1
601688,华泰证券,2025-04-17,2025-05-07,15.173,15.993,14.475,11,5.41,R3
601688,华泰证券,2025-06-23,2025-06-25,16.657,17.555,16.168,2,5.39,R3
601689,拓普集团,2023-12-29,2024-01-03,49.319,46.225,46.734,2,-6.27,R1
601698,中国卫通,2023-11-28,2023-12-05,18.397,17.76,17.809,5,-3.47,R1
601727,上海电气,2023-09-25,2023-10-20,4.73,4.49,4.51,13,-5.07,R1
601727,上海电气,2023-10-26,2023-11-22,4.47,4.45,4.299,19,-0.45,R4
601727,上海电气,2023-11-27,2023-12-05,4.52,4.33,4.338,6,-4.2,R1
601727,上海电气,2024-04-15,2024-04-30,4.45,4.31,4.337,11,-3.15,R1
601728,中国电信,2023-09-22,2023-10-18,5.5,5.573,5.249,12,1.32,R3
601728,中国电信,2024-08-14,2024-08-21,5.365,5.716,5.117,5,6.55,R3
601728,中国电信,2025-06-16,2025-07-11,7.456,7.235,7.088,19,-2.97,R4
601766,中国中车,2023-09-20,2023-10-16,5.439,5.178,5.19,12,-4.8,R1
601766,中国中车,2025-02-07,2025-03-06,7.147,7.252,6.78,19,1.47,R4
601766,中国中车,2025-03-14,2025-03-31,7.204,6.764,6.949,11,-6.12,R1
601766,中国中车,2025-09-30,2025-10-09,7.361,7.677,7.103,1,4.28,R3
601777,千里科技,2025-07-10,2025-08-06,8.46,8.76,8.045,19,3.55,R4
601777,千里科技,2025-12-08,2026-01-06,10.42,11.41,10.108,19,9.5,R3
601788,光大证券,2023-09-19,2023-10-23,16.183,15.401,15.425,18,-4.83,R1
601788,光大证券,2023-12-01,2023-12-08,15.71,15.074,15.124,5,-4.05,R1
